year,st_case,state,statename,age,rv,Z,alcohol_involved,male,fatal_injury
2020,510211,51,Virginia,20,-1,0,0,1,0
2020,510232,51,Virginia,19,-2,0,0,0,0
2020,510233,51,Virginia,19,-2,0,0,1,1
2020,510247,51,Virginia,18,-3,0,0,0,0
2020,510254,51,Virginia,22,1,1,0,0,0
2020,510266,51,Virginia,20,-1,0,0,1,0
2020,510267,51,Virginia,23,2,1,0,1,0
2020,510273,51,Virginia,22,1,1,1,1,1
2020,510273,51,Virginia,21,0,1,0,0,0
2020,510276,51,Virginia,18,-3,0,0,1,0
2020,510283,51,Virginia,18,-3,0,0,0,1
2020,510291,51,Virginia,18,-3,0,0,0,1
2020,510292,51,Virginia,19,-2,0,1,1,1
2020,510296,51,Virginia,24,3,1,1,1,1
2020,510302,51,Virginia,19,-2,0,1,1,0
2020,510307,51,Virginia,20,-1,0,0,1,0
2020,510307,51,Virginia,21,0,1,0,1,1
2020,510311,51,Virginia,23,2,1,1,1,1
2020,510312,51,Virginia,18,-3,0,0,1,0
2020,510313,51,Virginia,22,1,1,1,1,0
2020,510317,51,Virginia,24,3,1,0,1,0
2020,510325,51,Virginia,23,2,1,0,1,0
2020,510328,51,Virginia,19,-2,0,0,0,0
2020,510331,51,Virginia,24,3,1,0,0,0
2020,510333,51,Virginia,24,3,1,1,0,0
2020,510366,51,Virginia,24,3,1,0,1,0
2020,510370,51,Virginia,21,0,1,0,1,1
2020,510373,51,Virginia,21,0,1,1,0,0
2020,510374,51,Virginia,19,-2,0,1,1,0
2020,510381,51,Virginia,20,-1,0,0,0,0
2020,510382,51,Virginia,18,-3,0,0,1,0
2020,510391,51,Virginia,21,0,1,0,1,0
2020,510393,51,Virginia,20,-1,0,0,1,0
2020,510398,51,Virginia,24,3,1,0,1,0
2020,510401,51,Virginia,21,0,1,0,1,0
2020,510405,51,Virginia,18,-3,0,0,1,0
2020,510406,51,Virginia,24,3,1,1,1,1
2020,510406,51,Virginia,20,-1,0,1,1,0
2020,510426,51,Virginia,23,2,1,0,1,0
2020,510438,51,Virginia,19,-2,0,0,1,0
2020,510440,51,Virginia,24,3,1,0,0,0
2020,510440,51,Virginia,21,0,1,0,1,0
2020,510449,51,Virginia,19,-2,0,0,1,0
2020,510453,51,Virginia,18,-3,0,0,1,0
2020,510454,51,Virginia,22,1,1,0,1,0
2020,510464,51,Virginia,20,-1,0,1,1,1
2020,510465,51,Virginia,20,-1,0,1,1,1
2020,510466,51,Virginia,18,-3,0,0,0,0
2020,510467,51,Virginia,20,-1,0,1,1,0
2020,510467,51,Virginia,20,-1,0,0,1,1
2020,510481,51,Virginia,24,3,1,0,0,0
2020,510483,51,Virginia,19,-2,0,0,0,1
2020,510494,51,Virginia,23,2,1,0,1,0
2020,510499,51,Virginia,22,1,1,0,1,0
2020,510518,51,Virginia,18,-3,0,0,1,0
2020,510529,51,Virginia,24,3,1,0,1,0
2020,510534,51,Virginia,21,0,1,0,1,1
2020,510535,51,Virginia,18,-3,0,0,1,0
2020,510551,51,Virginia,19,-2,0,1,1,0
2020,510557,51,Virginia,22,1,1,0,1,0
2020,510571,51,Virginia,23,2,1,1,1,1
2020,510571,51,Virginia,20,-1,0,0,1,0
2020,510576,51,Virginia,24,3,1,0,1,0
2020,510579,51,Virginia,18,-3,0,0,1,0
2020,510580,51,Virginia,19,-2,0,0,1,0
2020,510584,51,Virginia,22,1,1,0,0,0
2020,510589,51,Virginia,23,2,1,0,1,0
2020,510591,51,Virginia,21,0,1,0,0,1
2020,510598,51,Virginia,23,2,1,0,1,1
2020,510600,51,Virginia,22,1,1,0,1,1
2020,510609,51,Virginia,21,0,1,1,1,1
2020,510611,51,Virginia,18,-3,0,0,1,0
2020,510611,51,Virginia,22,1,1,0,0,1
2020,510615,51,Virginia,19,-2,0,0,1,0
2020,510620,51,Virginia,18,-3,0,1,0,1
2020,510623,51,Virginia,22,1,1,0,1,0
2020,510623,51,Virginia,23,2,1,0,1,1
2020,510632,51,Virginia,18,-3,0,0,1,1
2020,510637,51,Virginia,22,1,1,0,1,1
2020,510638,51,Virginia,24,3,1,1,1,1
2020,510644,51,Virginia,18,-3,0,0,1,0
2020,510654,51,Virginia,22,1,1,0,1,0
2020,510655,51,Virginia,23,2,1,0,0,0
2020,510662,51,Virginia,22,1,1,0,1,1
2020,510676,51,Virginia,21,0,1,0,1,0
2020,510694,51,Virginia,24,3,1,0,1,0
2020,510697,51,Virginia,21,0,1,0,0,0
2020,510698,51,Virginia,18,-3,0,0,1,1
2020,510719,51,Virginia,23,2,1,0,1,0
2020,510731,51,Virginia,23,2,1,0,0,1
2020,510731,51,Virginia,23,2,1,0,1,0
2020,510735,51,Virginia,19,-2,0,0,1,1
2020,510738,51,Virginia,19,-2,0,0,1,1
2020,510750,51,Virginia,24,3,1,1,0,1
2020,510752,51,Virginia,22,1,1,0,1,0
2020,510752,51,Virginia,24,3,1,0,0,0
2020,510764,51,Virginia,21,0,1,1,0,1
2020,510772,51,Virginia,19,-2,0,0,1,1
2020,510782,51,Virginia,20,-1,0,0,1,1
2020,510784,51,Virginia,20,-1,0,0,1,0
2020,510787,51,Virginia,20,-1,0,1,1,0
2020,510788,51,Virginia,20,-1,0,0,1,1
2020,510793,51,Virginia,24,3,1,1,1,1
2020,510803,51,Virginia,20,-1,0,0,0,0
2020,530004,53,Washington,19,-2,0,1,1,1
2020,530005,53,Washington,23,2,1,1,1,0
2020,530056,53,Washington,23,2,1,1,0,1
2020,530091,53,Washington,20,-1,0,1,1,0
2020,530110,53,Washington,21,0,1,1,1,0
2020,530111,53,Washington,21,0,1,1,1,0
2020,530118,53,Washington,19,-2,0,1,1,1
2020,530170,53,Washington,21,0,1,1,1,1
2020,530171,53,Washington,23,2,1,1,1,1
2020,530172,53,Washington,22,1,1,0,1,0
2020,530182,53,Washington,21,0,1,0,0,0
2020,530192,53,Washington,22,1,1,1,1,0
2020,530202,53,Washington,20,-1,0,1,1,0
2020,530205,53,Washington,22,1,1,0,0,0
2020,530213,53,Washington,22,1,1,1,1,0
2020,530216,53,Washington,21,0,1,1,1,1
2020,530226,53,Washington,18,-3,0,1,1,1
2020,530243,53,Washington,23,2,1,0,1,0
2020,530260,53,Washington,23,2,1,1,1,0
2020,530287,53,Washington,23,2,1,1,1,0
2020,530321,53,Washington,21,0,1,0,1,0
2020,530406,53,Washington,22,1,1,1,1,1
2020,530439,53,Washington,23,2,1,1,1,1
2020,530500,53,Washington,19,-2,0,1,1,0
2020,530513,53,Washington,20,-1,0,1,0,1
2020,530522,53,Washington,24,3,1,1,1,0
2020,530548,53,Washington,19,-2,0,0,1,0
2020,530553,53,Washington,23,2,1,1,0,0
2020,540008,54,West Virginia,24,3,1,1,1,1
2020,540009,54,West Virginia,20,-1,0,0,1,1
2020,540010,54,West Virginia,18,-3,0,0,1,0
2020,540014,54,West Virginia,20,-1,0,1,1,1
2020,540026,54,West Virginia,23,2,1,1,1,0
2020,540028,54,West Virginia,24,3,1,1,1,1
2020,540040,54,West Virginia,22,1,1,0,1,1
2020,540051,54,West Virginia,20,-1,0,1,1,0
2020,540058,54,West Virginia,23,2,1,0,1,1
2020,540059,54,West Virginia,23,2,1,0,1,1
2020,540064,54,West Virginia,18,-3,0,1,1,1
2020,540066,54,West Virginia,21,0,1,0,1,1
2020,540076,54,West Virginia,21,0,1,0,1,0
2020,540080,54,West Virginia,20,-1,0,1,1,0
2020,540081,54,West Virginia,22,1,1,0,1,0
2020,540089,54,West Virginia,19,-2,0,0,1,1
2020,540090,54,West Virginia,18,-3,0,0,1,0
2020,540093,54,West Virginia,24,3,1,0,1,0
2020,540100,54,West Virginia,22,1,1,0,1,0
2020,540101,54,West Virginia,22,1,1,0,1,0
2020,540105,54,West Virginia,23,2,1,1,0,0
2020,540111,54,West Virginia,20,-1,0,1,1,0
2020,540115,54,West Virginia,20,-1,0,1,1,1
2020,540119,54,West Virginia,20,-1,0,1,1,1
2020,540122,54,West Virginia,18,-3,0,1,1,0
2020,540129,54,West Virginia,24,3,1,0,1,0
2020,540132,54,West Virginia,23,2,1,1,1,1
2020,540136,54,West Virginia,22,1,1,0,0,0
2020,540143,54,West Virginia,23,2,1,0,0,1
2020,540146,54,West Virginia,24,3,1,0,0,0
2020,540159,54,West Virginia,23,2,1,0,0,0
2020,540171,54,West Virginia,19,-2,0,0,1,0
2020,540181,54,West Virginia,21,0,1,1,0,0
2020,540182,54,West Virginia,18,-3,0,0,0,1
2020,540182,54,West Virginia,18,-3,0,0,1,0
2020,540186,54,West Virginia,18,-3,0,0,1,0
2020,540194,54,West Virginia,23,2,1,0,1,0
2020,540197,54,West Virginia,23,2,1,1,1,1
2020,540200,54,West Virginia,23,2,1,0,1,1
2020,540201,54,West Virginia,23,2,1,0,1,0
2020,540210,54,West Virginia,19,-2,0,0,0,1
2020,540228,54,West Virginia,18,-3,0,0,1,0
2020,540231,54,West Virginia,21,0,1,1,1,0
2020,540238,54,West Virginia,24,3,1,1,1,1
2020,540248,54,West Virginia,22,1,1,1,0,1
2020,540249,54,West Virginia,24,3,1,0,1,1
2020,540249,54,West Virginia,23,2,1,0,1,0
2020,550006,55,Wisconsin,20,-1,0,0,1,0
2020,550006,55,Wisconsin,19,-2,0,0,1,1
2020,550011,55,Wisconsin,20,-1,0,0,0,1
2020,550011,55,Wisconsin,19,-2,0,0,1,0
2020,550016,55,Wisconsin,20,-1,0,0,1,0
2020,550020,55,Wisconsin,23,2,1,0,1,0
2020,550028,55,Wisconsin,18,-3,0,0,0,1
2020,550032,55,Wisconsin,24,3,1,0,1,1
2020,550035,55,Wisconsin,22,1,1,1,0,0
2020,550038,55,Wisconsin,22,1,1,1,1,0
2020,550039,55,Wisconsin,22,1,1,0,0,1
2020,550040,55,Wisconsin,20,-1,0,0,0,1
2020,550040,55,Wisconsin,18,-3,0,0,0,0
2020,550040,55,Wisconsin,19,-2,0,0,1,0
2020,550040,55,Wisconsin,19,-2,0,0,1,0
2020,550041,55,Wisconsin,18,-3,0,0,0,0
2020,550041,55,Wisconsin,18,-3,0,0,1,0
2020,550041,55,Wisconsin,19,-2,0,0,1,0
2020,550041,55,Wisconsin,19,-2,0,0,0,0
2020,550048,55,Wisconsin,19,-2,0,0,1,1
2020,550048,55,Wisconsin,18,-3,0,0,1,0
2020,550055,55,Wisconsin,20,-1,0,0,0,0
2020,550055,55,Wisconsin,23,2,1,0,0,0
2020,550056,55,Wisconsin,20,-1,0,0,1,0
2020,550058,55,Wisconsin,24,3,1,1,1,0
2020,550058,55,Wisconsin,24,3,1,0,1,0
2020,550076,55,Wisconsin,23,2,1,0,1,1
2020,550077,55,Wisconsin,21,0,1,1,0,1
2020,550078,55,Wisconsin,20,-1,0,0,1,0
2020,550079,55,Wisconsin,24,3,1,1,1,1
2020,550079,55,Wisconsin,22,1,1,1,1,1
2020,550081,55,Wisconsin,23,2,1,0,0,0
2020,550086,55,Wisconsin,24,3,1,0,0,1
2020,550088,55,Wisconsin,18,-3,0,0,0,1
2020,550090,55,Wisconsin,23,2,1,0,1,1
2020,550090,55,Wisconsin,20,-1,0,0,0,1
2020,550095,55,Wisconsin,22,1,1,0,1,1
2020,550105,55,Wisconsin,22,1,1,1,1,1
2020,550106,55,Wisconsin,22,1,1,0,1,1
2020,550106,55,Wisconsin,24,3,1,1,0,1
2020,550106,55,Wisconsin,21,0,1,0,1,0
2020,550107,55,Wisconsin,19,-2,0,1,1,0
2020,550107,55,Wisconsin,18,-3,0,1,1,1
2020,550109,55,Wisconsin,23,2,1,0,1,1
2020,550109,55,Wisconsin,18,-3,0,0,1,1
2020,550114,55,Wisconsin,22,1,1,1,1,1
2020,550119,55,Wisconsin,21,0,1,0,1,1
2020,550129,55,Wisconsin,24,3,1,1,1,0
2020,550129,55,Wisconsin,21,0,1,0,1,0
2020,550129,55,Wisconsin,20,-1,0,0,0,0
2020,550129,55,Wisconsin,19,-2,0,0,0,0
2020,550129,55,Wisconsin,19,-2,0,0,0,0
2020,550129,55,Wisconsin,19,-2,0,0,0,1
2020,550129,55,Wisconsin,19,-2,0,0,0,0
2020,550132,55,Wisconsin,20,-1,0,0,1,0
2020,550132,55,Wisconsin,24,3,1,0,1,0
2020,550132,55,Wisconsin,21,0,1,0,1,1
2020,550133,55,Wisconsin,18,-3,0,0,0,1
2020,550135,55,Wisconsin,23,2,1,0,1,1
2020,550141,55,Wisconsin,22,1,1,0,1,1
2020,550141,55,Wisconsin,24,3,1,1,1,0
2020,550141,55,Wisconsin,22,1,1,0,0,0
2020,550141,55,Wisconsin,23,2,1,0,0,0
2020,550144,55,Wisconsin,20,-1,0,0,1,0
2020,550144,55,Wisconsin,19,-2,0,0,0,0
2020,550144,55,Wisconsin,21,0,1,0,1,0
2020,550150,55,Wisconsin,24,3,1,0,1,0
2020,550150,55,Wisconsin,22,1,1,0,0,0
2020,550150,55,Wisconsin,21,0,1,0,0,1
2020,550153,55,Wisconsin,18,-3,0,0,1,0
2020,550153,55,Wisconsin,22,1,1,0,1,1
2020,550155,55,Wisconsin,24,3,1,0,1,1
2020,550161,55,Wisconsin,23,2,1,0,1,1
2020,550166,55,Wisconsin,18,-3,0,0,1,0
2020,550166,55,Wisconsin,18,-3,0,0,0,0
2020,550166,55,Wisconsin,20,-1,0,0,0,1
2020,550167,55,Wisconsin,19,-2,0,0,1,1
2020,550167,55,Wisconsin,20,-1,0,0,1,0
2020,550167,55,Wisconsin,19,-2,0,0,1,0
2020,550169,55,Wisconsin,23,2,1,0,0,1
2020,550169,55,Wisconsin,24,3,1,0,1,0
2020,550170,55,Wisconsin,23,2,1,0,1,0
2020,550173,55,Wisconsin,19,-2,0,0,0,0
2020,550178,55,Wisconsin,22,1,1,0,1,0
2020,550183,55,Wisconsin,18,-3,0,0,1,0
2020,550184,55,Wisconsin,24,3,1,1,1,0
2020,550184,55,Wisconsin,20,-1,0,0,0,0
2020,550186,55,Wisconsin,18,-3,0,0,1,0
2020,550186,55,Wisconsin,18,-3,0,0,1,0
2020,550188,55,Wisconsin,19,-2,0,0,0,0
2020,550191,55,Wisconsin,24,3,1,0,1,1
2020,550197,55,Wisconsin,21,0,1,1,0,1
2020,550198,55,Wisconsin,18,-3,0,0,0,0
2020,550198,55,Wisconsin,20,-1,0,0,1,1
2020,550204,55,Wisconsin,19,-2,0,0,1,1
2020,550206,55,Wisconsin,22,1,1,1,0,0
2020,550206,55,Wisconsin,22,1,1,0,1,1
2020,550206,55,Wisconsin,22,1,1,0,0,0
2020,550206,55,Wisconsin,23,2,1,0,0,0
2020,550206,55,Wisconsin,23,2,1,0,1,0
2020,550206,55,Wisconsin,23,2,1,0,1,0
2020,550206,55,Wisconsin,23,2,1,0,1,0
2020,550206,55,Wisconsin,18,-3,0,0,1,0
2020,550208,55,Wisconsin,20,-1,0,1,0,0
2020,550208,55,Wisconsin,24,3,1,0,0,0
2020,550208,55,Wisconsin,20,-1,0,0,0,1
2020,550218,55,Wisconsin,24,3,1,1,1,1
2020,550219,55,Wisconsin,21,0,1,0,1,0
2020,550220,55,Wisconsin,24,3,1,0,1,1
2020,550226,55,Wisconsin,24,3,1,1,1,1
2020,550232,55,Wisconsin,21,0,1,1,1,1
2020,550241,55,Wisconsin,22,1,1,0,1,1
2020,550250,55,Wisconsin,22,1,1,1,1,1
2020,550257,55,Wisconsin,20,-1,0,0,1,1
2020,550258,55,Wisconsin,22,1,1,0,1,0
2020,550258,55,Wisconsin,21,0,1,0,1,0
2020,550263,55,Wisconsin,24,3,1,0,0,1
2020,550267,55,Wisconsin,22,1,1,0,0,0
2020,550268,55,Wisconsin,19,-2,0,0,0,0
2020,550277,55,Wisconsin,24,3,1,0,1,0
2020,550279,55,Wisconsin,19,-2,0,0,1,0
2020,550282,55,Wisconsin,18,-3,0,0,0,0
2020,550283,55,Wisconsin,24,3,1,0,1,0
2020,550284,55,Wisconsin,22,1,1,0,1,1
2020,550292,55,Wisconsin,21,0,1,0,0,1
2020,550294,55,Wisconsin,24,3,1,0,0,0
2020,550305,55,Wisconsin,21,0,1,1,1,0
2020,550305,55,Wisconsin,21,0,1,1,1,1
2020,550311,55,Wisconsin,21,0,1,0,1,1
2020,550316,55,Wisconsin,23,2,1,0,1,1
2020,550316,55,Wisconsin,21,0,1,0,1,0
2020,550320,55,Wisconsin,24,3,1,1,1,1
2020,550321,55,Wisconsin,23,2,1,0,1,1
2020,550322,55,Wisconsin,21,0,1,0,1,1
2020,550322,55,Wisconsin,19,-2,0,0,1,0
2020,550328,55,Wisconsin,18,-3,0,0,1,0
2020,550328,55,Wisconsin,18,-3,0,0,1,0
2020,550331,55,Wisconsin,20,-1,0,0,1,0
2020,550336,55,Wisconsin,24,3,1,1,1,1
2020,550343,55,Wisconsin,20,-1,0,1,1,0
2020,550343,55,Wisconsin,19,-2,0,0,0,0
2020,550343,55,Wisconsin,22,1,1,0,1,1
2020,550345,55,Wisconsin,24,3,1,0,1,1
2020,550347,55,Wisconsin,19,-2,0,0,0,0
2020,550350,55,Wisconsin,18,-3,0,0,1,1
2020,550351,55,Wisconsin,24,3,1,0,1,0
2020,550352,55,Wisconsin,20,-1,0,0,0,1
2020,550362,55,Wisconsin,23,2,1,1,1,1
2020,550375,55,Wisconsin,20,-1,0,0,1,0
2020,550376,55,Wisconsin,20,-1,0,0,0,1
2020,550376,55,Wisconsin,20,-1,0,0,0,1
2020,550377,55,Wisconsin,22,1,1,0,0,1
2020,550378,55,Wisconsin,21,0,1,0,1,0
2020,550381,55,Wisconsin,21,0,1,0,1,0
2020,550385,55,Wisconsin,24,3,1,0,1,1
2020,550399,55,Wisconsin,19,-2,0,0,1,1
2020,550406,55,Wisconsin,24,3,1,0,1,0
2020,550413,55,Wisconsin,22,1,1,0,1,0
2020,550431,55,Wisconsin,20,-1,0,0,1,0
2020,550433,55,Wisconsin,19,-2,0,0,1,0
2020,550433,55,Wisconsin,20,-1,0,0,1,0
2020,550433,55,Wisconsin,22,1,1,0,1,1
2020,550433,55,Wisconsin,22,1,1,0,0,0
2020,550436,55,Wisconsin,23,2,1,0,1,1
2020,550442,55,Wisconsin,24,3,1,0,0,1
2020,550442,55,Wisconsin,19,-2,0,0,1,0
2020,550449,55,Wisconsin,22,1,1,0,1,0
2020,550449,55,Wisconsin,22,1,1,0,1,1
2020,550453,55,Wisconsin,18,-3,0,0,1,0
2020,550463,55,Wisconsin,20,-1,0,0,0,0
2020,550463,55,Wisconsin,20,-1,0,0,0,1
2020,550463,55,Wisconsin,23,2,1,0,0,1
2020,550463,55,Wisconsin,18,-3,0,0,0,1
2020,550471,55,Wisconsin,20,-1,0,1,1,1
2020,550472,55,Wisconsin,21,0,1,1,1,1
2020,550476,55,Wisconsin,19,-2,0,0,1,0
2020,550476,55,Wisconsin,19,-2,0,0,0,1
2020,550476,55,Wisconsin,19,-2,0,0,1,0
2020,550481,55,Wisconsin,24,3,1,0,0,1
2020,550485,55,Wisconsin,21,0,1,0,1,1
2020,550486,55,Wisconsin,22,1,1,0,1,1
2020,550488,55,Wisconsin,20,-1,0,0,0,0
2020,550492,55,Wisconsin,21,0,1,0,0,1
2020,550492,55,Wisconsin,19,-2,0,0,0,0
2020,550492,55,Wisconsin,23,2,1,0,0,0
2020,550493,55,Wisconsin,24,3,1,1,0,1
2020,550497,55,Wisconsin,19,-2,0,0,1,1
2020,550503,55,Wisconsin,18,-3,0,0,0,0
2020,550506,55,Wisconsin,23,2,1,0,1,0
2020,550515,55,Wisconsin,24,3,1,0,1,0
2020,550516,55,Wisconsin,24,3,1,1,1,1
2020,550519,55,Wisconsin,24,3,1,0,1,0
2020,550519,55,Wisconsin,22,1,1,0,0,0
2020,550519,55,Wisconsin,23,2,1,0,1,0
2020,550521,55,Wisconsin,24,3,1,0,1,1
2020,550524,55,Wisconsin,21,0,1,1,1,1
2020,550527,55,Wisconsin,24,3,1,0,1,0
2020,550528,55,Wisconsin,22,1,1,1,1,0
2020,550544,55,Wisconsin,20,-1,0,0,1,0
2020,550551,55,Wisconsin,24,3,1,0,0,0
2020,550555,55,Wisconsin,24,3,1,1,1,0
2020,550555,55,Wisconsin,22,1,1,0,0,1
2020,550562,55,Wisconsin,24,3,1,1,1,0
2020,550564,55,Wisconsin,19,-2,0,0,0,1
2020,560001,56,Wyoming,23,2,1,0,1,0
2020,560010,56,Wyoming,22,1,1,0,1,0
2020,560012,56,Wyoming,24,3,1,1,0,1
2020,560019,56,Wyoming,21,0,1,1,1,1
2020,560033,56,Wyoming,19,-2,0,1,1,1
2020,560049,56,Wyoming,19,-2,0,0,1,0
2020,560061,56,Wyoming,19,-2,0,0,1,0
2020,560070,56,Wyoming,24,3,1,0,0,0
2020,560071,56,Wyoming,19,-2,0,0,1,0
2020,560086,56,Wyoming,21,0,1,0,1,0
2020,560087,56,Wyoming,23,2,1,1,1,1
2020,560090,56,Wyoming,23,2,1,0,0,0
2020,560091,56,Wyoming,20,-1,0,0,1,0
2020,560101,56,Wyoming,22,1,1,0,0,1
2020,560103,56,Wyoming,22,1,1,0,0,0
2020,560104,56,Wyoming,23,2,1,0,1,0
2020,560110,56,Wyoming,23,2,1,0,0,1
2020,560114,56,Wyoming,18,-3,0,0,0,0
2020,560114,56,Wyoming,24,3,1,0,1,0
2021,10014,1,Alabama,19,-2,0,1,1,1
2021,10017,1,Alabama,21,0,1,0,1,1
2021,10024,1,Alabama,18,-3,0,1,1,1
2021,10027,1,Alabama,19,-2,0,0,1,0
2021,10028,1,Alabama,19,-2,0,0,1,0
2021,10043,1,Alabama,18,-3,0,0,0,1
2021,10051,1,Alabama,22,1,1,1,0,0
2021,10060,1,Alabama,23,2,1,1,1,1
2021,10063,1,Alabama,19,-2,0,0,1,0
2021,10069,1,Alabama,22,1,1,1,1,0
2021,10076,1,Alabama,18,-3,0,0,1,0
2021,10078,1,Alabama,18,-3,0,1,1,1
2021,10081,1,Alabama,18,-3,0,0,1,0
2021,10094,1,Alabama,24,3,1,0,0,1
2021,10104,1,Alabama,18,-3,0,0,0,1
2021,10115,1,Alabama,23,2,1,0,1,1
2021,10116,1,Alabama,21,0,1,0,1,1
2021,10121,1,Alabama,22,1,1,1,1,0
2021,10122,1,Alabama,21,0,1,1,1,1
2021,10125,1,Alabama,23,2,1,1,1,1
2021,10154,1,Alabama,20,-1,0,0,1,0
2021,10156,1,Alabama,22,1,1,1,0,0
2021,10162,1,Alabama,20,-1,0,0,1,1
2021,10175,1,Alabama,19,-2,0,1,1,0
2021,10209,1,Alabama,18,-3,0,0,1,0
2021,10210,1,Alabama,23,2,1,0,1,0
2021,10219,1,Alabama,23,2,1,1,1,0
2021,10223,1,Alabama,21,0,1,0,0,0
2021,10227,1,Alabama,20,-1,0,0,0,1
2021,10233,1,Alabama,22,1,1,0,1,0
2021,10233,1,Alabama,23,2,1,0,1,0
2021,10234,1,Alabama,19,-2,0,0,0,0
2021,10235,1,Alabama,23,2,1,0,0,0
2021,10246,1,Alabama,21,0,1,0,1,0
2021,10250,1,Alabama,21,0,1,0,1,0
2021,10253,1,Alabama,18,-3,0,0,0,1
2021,10265,1,Alabama,21,0,1,0,1,0
2021,10267,1,Alabama,18,-3,0,0,1,0
2021,10276,1,Alabama,24,3,1,0,1,1
2021,10276,1,Alabama,22,1,1,0,0,0
2021,10285,1,Alabama,20,-1,0,0,1,0
2021,10288,1,Alabama,22,1,1,0,1,0
2021,10300,1,Alabama,20,-1,0,0,0,0
2021,10302,1,Alabama,19,-2,0,0,1,1
2021,10306,1,Alabama,20,-1,0,1,1,1
2021,10308,1,Alabama,18,-3,0,0,1,0
2021,10317,1,Alabama,21,0,1,0,1,0
2021,10319,1,Alabama,23,2,1,0,1,0
2021,10323,1,Alabama,24,3,1,0,1,0
2021,10325,1,Alabama,20,-1,0,0,1,0
2021,10326,1,Alabama,22,1,1,0,0,0
2021,10327,1,Alabama,22,1,1,0,1,0
2021,10332,1,Alabama,24,3,1,0,1,1
2021,10334,1,Alabama,23,2,1,0,0,0
2021,10349,1,Alabama,20,-1,0,0,1,1
2021,10353,1,Alabama,18,-3,0,0,1,0
2021,10355,1,Alabama,19,-2,0,1,0,0
2021,10360,1,Alabama,20,-1,0,0,0,0
